date,conc_silica,feed_iron,feed_silica,starch_flow,amina_flow,pulp_flow,pulp_ph,pulp_density,air_col1,air_col2,air_col3,air_col4,air_col5,air_col6,air_col7,level_col1,level_col2,level_col3,level_col4,level_col5,level_col6,level_col7,conc_iron
2017-04-20 03:00:00,3.574704345,57.18,12.01,688.1613529412,507.588,400.566,9.98503,1.6865,250.107,252.188,249.529,301.547046481,298.9923560258,251.367,249.221,592.607,599.167,608.353,273.177,357.596,443.302,273.526,62.84
2017-04-20 04:00:00,3.57,57.18,12.01,2165.57,529.04,401.17,9.36677,1.7188,249.703,249.391,250.047,301.5938647089,299.0399498461,250.147,249.438,611.479,227.943,599.262,424.614,418.401,426.857,458.92,64.93
2017-04-20 05:00:00,3.49,57.18,12.01,2575.78,529.175,395.552,9.90018,1.72021,250.263,248.558,249.384,301.6406829367,299.0875436665,250.914,251.345,618.452,351.865261745,593.991,497.656,423.405,344.15,412.384,64.94
2017-04-20 06:00:00,3.93,57.18,12.01,2149.54,533.859,400.747,9.74068,1.7184,249.047,252.4,248.95,301.6875011646,299.1351374869,249.919,253.286,604.783,303.694,606.74,494.987,470.239,477.11,602.542,65.77
2017-04-20 07:00:00,5.2,53.51,16.52,597.2373571429,540.771,396.081,9.79724,1.73882,249.868,247.335,251.338,301.7343193924,299.1827313073,250.049,247.192,585.615,775.0337433628,607.534,264.453,351.949,398.202,327.744,63.82
2017-04-20 08:00:00,5.09,53.51,16.52,2579.06,564.012,405.18,10.2333,1.77094,250.333,253.956,251.276,301.7811376203,299.2303251277,250.204,250.61,609.603,510.34,592.742,406.376,397.799,382.416,412.07,62.99
2017-04-20 09:00:00,4.7,53.51,16.52,1334.8873684211,566.633,398.721,10.2303,1.7771,249.974,252.331,248.894,301.8279558481,299.2779189481,249.896,251.137,620.572,760.946,609.612,362.481,409.349,387.945,408.807,63.48
2017-04-20 10:00:00,4.73,53.51,16.52,1213.935,558.496,401.622,9.83236,1.75646,250.488,245.064,249.785,301.874774076,299.3255127685,249.647,250.14,614.317,586.716,592.367,400.651,401.809,379.726,443.603,64.29
2017-04-20 11:00:00,2.54,53.51,16.52,2146.48,534.058,407.52,9.54796,1.72866,247.632,250.488,248.95,301.9215923038,299.3731065888,255.103,253.345,586.072,599.258,593.506,382.031,390.504,417.804,386.782,65.73
2017-04-20 12:00:00,2.59,53.51,16.52,2004.24,556.293,398.504,9.71172,1.75498,250.53,249.754,248.995,301.9684105316,299.4207004092,250.269,250.527,588.004,791.4643636364,604.201,411.04,393.085,343.843,345.435,65.92
2017-04-20 13:00:00,4.36,53.51,16.52,2545.24,520.101,403.574,9.93956,1.70515,250.049,250.855,250.342,302.0152287595,299.4682942296,250.269,251.44,594.079,607.264,590.737,326.276,432.144,339.773,337.97,64.58
2017-04-20 14:00:00,3.14,53.51,16.52,2213.41,555.245,399.484,9.75479,1.76318,249.594,244.024,249.123,302.0620469873,299.51588805,250.284,252.795,611.062,559.811,598.246,425.586,399.474,376.846,398.53,65.52
2017-04-20 15:00:00,3.64,53.51,16.52,2986.33,606.329,405.21,9.87332,1.81828,248.885,250.587,248.478,302.1088652152,299.5634818704,250.472,249.454,614.05,600.623,592.444,455.219,403.299,389.285,457.679,65.21
2017-04-20 16:00:00,3.93,50.22,23.8,2252.64,591.298,395.359,9.78568,1.80419,248.135,252.606,247.76,302.155683443,299.6110756908,250.269,251.867,586.517,589.987,603.188,358.772,395.461,455.938,426.9,64.46
2017-04-20 17:00:00,3.9294085028,50.22,23.8,1120.5974545455,551.259,396.718,9.53884,1.74841,249.51,250.625,249.349,302.2025016709,299.6586695112,250.188,249.869,590.076,597.147,596.987,267.782,290.553,351.587,274.184,62.43
2017-04-20 18:00:00,3.8229390018,50.22,23.8,2027.61,432.646,396.063,9.81389,1.58237,249.39,252.995,249.39,302.2493198987,299.7062633315,244.145,252.248,599.574,588.063,602.799,399.123,409.613,385.602,423.485,62.4340720222
2017-04-20 19:00:00,3.7164695009,50.22,23.8,1965.95,490.667,394.094,9.76859,1.66162,250.429,248.809,250.288,302.2961381266,299.7538571519,250.828,252.428,611.774,623.303,617.153,214.573,323.51,246.803,291.926,63.1670360111
2017-04-20 20:00:00,3.61,50.22,23.8,2038.26,529.228,397.075,9.54199,1.7208,250.488,249.553,251.701,302.3429563544,299.8014509723,251.319,249.848,598.63,602.706,585.2,391.985,415.379,397.59,390.403,63.9
2017-04-20 21:00:00,5.25,50.22,23.8,2279.4,535.653,402.107,9.5779,1.72504,250.734,250.099,249.407,302.3897745823,299.8490447927,250.319,250.793,603.917,255.286,606.829,428.856,409.895,407.429,389.398,63.94
2017-04-20 22:00:00,2.63,50.22,23.8,1151.3999,522.47,400.658,9.6651,1.7095,249.828,246.439,249.867,302.4365928101,299.8966386131,250.269,249.914,582.34,593.122,605.727,411.887,403.734,429.732,397.488,65.32
2017-04-20 23:00:00,2.63,50.22,23.8,307.8210425532,414.598,394.137,9.68143,1.5615,250.269,250.146,249.511,302.483411038,299.9442324335,253.722,249.212,612.989,604.801,617.967,396.62,398.567,416.104,432.892,65.14
2017-04-21 00:00:00,2.62,50.22,23.8,1896.48,482.59,402.245,9.45869,1.65749,249.757,252.601,248.95,302.5302292658,299.9918262538,248.214,249.833,598.269,609.442,592.954,410.375,390.68,319.723,381.565,65.07
2017-04-21 01:00:00,2.17,50.22,23.8,2576.44,561.457,401.308,9.55432,1.76178,250.221,248.271,249.633,302.5770474937,300.0394200742,247.608,248.971,577.517,567.669,583.98,489.261,455.842,459.983,548.869,65.44
2017-04-21 02:00:00,1.92,50.22,23.8,2742.76,547.478,393.887,9.86993,1.75962,250.519,251.748,250.285,302.6238657215,300.0870138946,248.48,248.186,603.879,792.6879166667,605.594,407.566,410.472,684.6830666667,404.752,65.42
2017-04-21 03:00:00,2.03,50.22,23.8,2583.83,433.897,395.24,9.95949,1.59404,250.049,251.618,249.863,302.6706839494,300.134607715,250.049,249.181,591.11,608.945,610.419,453.994,426.628,370.157,440.699,66.15
2017-04-21 04:00:00,2.23,50.22,23.8,2286.97,461.921,399.397,9.70018,1.62729,249.803,251.075,251.807,302.7175021772,300.1822015354,250.269,249.454,603.647,594.932,605.003,397.211,422.478,358.432,482.786,65.53
2017-04-21 05:00:00,2.23,50.22,23.8,1966.8,525.995,395.638,9.6047,1.71596,249.916,251.935,250.039,302.7643204051,300.2297953558,249.512,251.153,604.462,579.776,591.763,423.648,405.383,410.092,394.861,65.53
2017-04-21 06:00:00,2.23,50.22,23.8,498.7684117647,403.498,398.999,9.43616,1.55373,250.27,245.3,251.133,302.8111386329,300.2773891762,249.833,253.79,614.919,606.125,599.401,327.258,374.933,411.201,386.471,65.53
2017-04-21 07:00:00,2.234935305,55.17,14.35,2453.88,358.695,397.79,9.4523,1.5218189796,250.269,252.141,251.309,302.8579568608,300.3249829965,250.269,245.552,580.142,604.208,602.197,228.762,394.789,397.464,401.713,62.45
2017-04-21 08:00:00,3.1232902033,55.17,14.35,2037.04,505.259,401.483,9.79136,1.68852,250.546,251.119,249.569,302.9047750886,300.3725768169,250.309,245.573,602.996,616.578,601.869,172.0498493976,383.025,398.541,407.198,62.29
2017-04-21 09:00:00,4.0116451017,55.17,14.35,1993.27,536.645,392.629,9.84686,1.7357,249.666,249.771,248.013,302.9515933165,300.4201706373,249.664,248.88,588.432,617.544,589.704,167.04,402.742,413.873,391.333,62.84
2017-04-21 10:00:00,4.9,55.17,14.35,710.067,415.984,395.322,9.74444,1.57271,250.064,247.712,250.009,302.9984115443,300.4677644577,250.289,244.715,603.774,625.31,601.06,323.413,373.976,372.857,433.327,63.49
2017-04-21 11:00:00,3.26,55.17,14.35,1835.39,468.078,398.81,9.34223,1.63667,250.928,246.194,248.95,303.0452297722,300.5153582781,249.851,249.986,584.265,610.922,612.875,178.41925,433.119,414.235,360.793,64.56
2017-04-21 12:00:00,3.41,55.17,14.35,2501.08,535.344,397.639,9.54561,1.72774,250.488,249.928,250.127,303.092048,300.5629520985,249.881,249.207,605.961,607.532,600.359,176.73175,375.876,369.399,475.675,64.51
2017-04-21 13:00:00,3.85,55.17,14.35,2030.29,549.81,398.047,9.74674,1.74619,249.952,246.648,252.246,303.1388662278,300.6105459189,249.925,248.5,597.988,632.811,611.093,406.148,391.146,391.201,397.896,64.18
2017-04-21 14:00:00,3.8533149171,55.17,14.35,2273.5,549.434,400.725,9.47703,1.74082,250.291,255.165,249.678,303.1856844557,300.6581397392,250.027,252.948,594.176,593.376,603.153,413.354,390.576,387.27,374.525,62.3
2017-04-21 15:00:00,4.45,55.17,14.35,434.9138571429,543.379,398.51,9.47386,1.74558,249.654,289.655,251.598,303.2325026835,300.7057335596,249.203,250.224,614.138,615.486,607.651,354.523,369.908,354.238,366.415,64.05
2017-04-21 16:00:00,4.17,55.17,14.35,363.3516117647,545.668,401.238,9.47109,1.74602,250.713,248.103,249.767,303.2793209114,300.75332738,249.829,250.99,585.919,587.376,599.63,382.219,392.274,461.899,407.863,63.5
2017-04-21 17:00:00,4.94,55.17,14.35,2520.63,557.192,403.286,9.43662,1.762,250.12,246.207,251.367,303.3261391392,300.8009212004,249.574,250.127,604.993,618.826,601.303,409.147,555.099,451.498,410.988,62.69
2017-04-21 18:00:00,4.9361325967,55.17,14.35,49.8447,547.485,393.75,9.89679,1.75246,248.95,250.269,250.708,303.3729573671,300.8485150208,249.8,244.556,614.6,604.922,605.376,373.828,380.039,371.319,424.302,62.31
2017-04-21 19:00:00,4.24,55.17,14.35,2134.29,555.42,405.329,9.65994,1.75756,250.928,247.807,250.295,303.4197755949,300.8961088412,250.418,250.145,610.378,618.958,588.798,429.829,362.91,417.05,375.938,63.28
2017-04-21 20:00:00,2.83,55.17,14.35,1821.64,535.56,398.225,9.537,1.73954,249.887,253.824,250.471,303.4665938228,300.9437026615,249.329,249.927,580.979,599.607,591.739,412.373,429.518,446.692,416.016,64.93
2017-04-21 21:00:00,2.6,55.17,14.35,1803.24,494.133,399.411,9.7279,1.67227,249.829,253.249,249.706,303.5134120506,300.9912964819,250.161,251.485,591.128,628.88,610.94,410.586,410.387,413.232,395.487,64.57
2017-04-21 22:00:00,3.73,55.17,14.35,2090.39,544.051,402.332,9.35868,1.73923,250.049,255.949,248.312,303.5602302785,301.0388903023,249.788,251.704,590.777,591.222,596.657,417.984,435.771,390.116,375.521,64.16
2017-04-21 23:00:00,2.23,55.17,14.35,2026.31,549.065,395.087,9.73167,1.75062,250.512,251.946,248.638,303.6070485063,301.0864841227,250.784,249.955,616.445,596.011,595.12,405.164,403.659,355.132,417.399,66.38
2017-04-22 00:00:00,3.64,55.17,14.35,2069.73,548.198,401.391,9.41481,1.74749,257.702,248.301,248.915,303.6538667342,301.1340779431,254.488,247.451,587.275,664.31,589.814,407.003,321.159,421.352,334.392,65.13
2017-04-22 01:00:00,3.38,55.17,14.35,1986.87,528.149,400.174,9.34989,1.73152,250.031,248.001,249.141,303.700684962,301.1816717635,253.143,248.581,621.011,581.449,624.237,390.822,377.755,359.356,482.546,65.46
2017-04-22 02:00:00,3.73,55.17,14.35,2102.38,552.267,402.457,9.79593,1.7488,249.865,246.862,251.44,303.7475031899,301.2292655839,253.5,250.612,597.569,590.02,606.455,462.984,435.951,392.694,405.306,64.04
2017-04-22 03:00:00,3.7295890411,55.17,14.35,2154.46,554.255,399.903,9.72801,1.74715,249.873,252.198,249.281,303.7943214177,301.2768594042,254.835,247.983,588.617,560.404,590.707,443.458,423.44,385.196,388.385,64.0405738615
2017-04-22 04:00:00,3.6556164384,55.17,14.35,2032.75,549.984,401.003,9.43164,1.74489,250.269,247.632,251.303,303.8411396456,301.3244532246,249.829,250.115,591.473,578.782,566.559,478.663,564.603,534.876,578.011,64.1438689374
2017-04-22 05:00:00,3.5816438356,55.17,14.35,2336.76,541.668,402.27,9.59748,1.74392,250.385,248.104,248.95,303.8879578734,301.372047045,249.726,254.172,591.182,587.159,632.146,397.814,390.773,349.52,372.595,64.2471640133
2017-04-22 06:00:00,3.5076712329,55.17,14.35,2154.68,548.643,395.482,9.73746,1.75083,250.257,248.306,250.269,303.9347761013,301.4196408654,250.257,250.528,599.859,585.325,603.679,531.678,517.301,401.159,411.874,64.3504590892
2017-04-22 07:00:00,3.4336986301,55.17,14.35,2172.05,534.267,395.842,9.45689,1.73393,250.375,249.406,249.162,303.9815943291,301.4672346858,250.155,250.224,591.097,599.646,595.586,388.926,408.76,376.184,413.812,64.4537541651
2017-04-22 08:00:00,3.3597260274,55.17,14.35,1785.29,503.082,400.774,9.43235,1.68879,250.906,252.664,248.972,304.028412557,301.5148285062,250.269,249.846,579.465,598.323,599.131,445.723,429.114,405.482,372.822,64.557049241
2017-04-22 09:00:00,3.2857534247,55.17,14.35,2140.18,444.214,394.733,9.57038,1.59272,249.829,248.628,251.948,304.0752307848,301.5624223266,250.269,248.047,616.902,593.38,586.623,398.377,381.692,405.719,347.35,64.6603443169
2017-04-22 10:00:00,3.2117808219,55.17,14.35,2309.18,431.908,402.514,9.5159,1.58916,250.049,244.103,247.674,304.1220490127,301.6100161469,249.623,253.008,593.312,599.933,578.536,439.791,394.851,389.314,360.874,64.7636393928
2017-04-22 11:00:00,3.1378082192,55.17,14.35,2348.8,488.211,400.422,9.36395,1.66682,249.846,252.982,247.369,304.1688672405,301.6576099673,250.269,250.488,621.706,601.567,594.798,382.923,401.902,400.23,395.441,64.8669344687
2017-04-22 12:00:00,3.0638356164,55.17,14.35,2440.69,490.317,402.835,9.72102,1.65963,250.342,248.733,249.899,304.2156854684,301.7052037877,249.682,251.952,604.905,611.333,598.024,370.037,409.967,409.018,427.221,64.9702295446
2017-04-22 13:00:00,2.9898630137,55.17,14.35,2287.18,492.196,400.792,9.70285,1.67714,249.716,252.557,249.124,304.2625036962,301.7527976081,249.791,244.647,601.204,608.75,585.353,640.761245283,669.3452631579,666.757,431.399,65.0735246205
2017-04-22 14:00:00,2.915890411,55.17,14.35,378.2015967742,505.841,398.955,9.36171,1.69117,249.829,252.692,251.44,304.3093219241,301.8003914285,249.829,253.588,593.707,589.184,589.305,424.049,436.961,427.502,390.149,65.1768196964
2017-04-22 15:00:00,2.8419178082,55.17,14.35,2203.77,452.973,396.743,9.52065,1.62253,248.934,249.804,249.094,304.3561401519,301.8479852489,249.314,247.718,591.389,602.885,588.279,413.088,406.82,413.691,379.129,65.2801147723
2017-04-22 16:00:00,2.7679452055,55.17,14.35,483.3178333333,370.483,397.852,9.568,1.5224161972,249.829,252.246,249.39,304.4029583797,301.8955790693,249.829,247.192,582.568,287.734,599.98,389.453,399.867,400.442,402.783,65.3834098482
2017-04-22 17:00:00,2.6939726027,55.17,14.35,1781.25,331.583,401.379,9.51112,1.5222450704,248.95,250.233,249.99,304.4497766076,301.9431728896,250.313,251.197,684.743,823.8575789474,618.435,445.05,473.127,332.795,523.103,65.4867049241
2017-04-22 18:00:00,2.62,55.17,14.35,2609.96,419.022,402.929,9.40851,1.56906,249.338,246.179,249.767,304.4965948354,301.99076671,250.07,248.333,635.39,804.9556842105,611.979,362.788,398.119,365.392,444.188,65.59
2017-04-22 19:00:00,5.11,55.17,14.35,2371.66,421.476,405.072,9.35388,1.5761,249.758,247.34,249.397,304.5434130633,302.0383605304,250.269,250.134,606.161,606.309,594.305,449.023,396.176,354.072,400.187,62.13
2017-04-22 20:00:00,5.109605182,55.17,14.35,1000.7729565217,422.32,403.711,9.71187,1.57863,250.054,252.527,251.215,304.5902312911,302.0859543508,250.223,248.495,627.938,602.009,581.062,358.603,335.011,417.478,301.636,62.131468144
2017-04-22 21:00:00,5.0385379395,55.17,14.35,2120.99,494.121,400.535,9.54093,1.67128,250.211,252.62,250.096,304.637049519,302.1335481712,254.978,249.027,626.249,596.207,606.198,360.712,511.288,471.623,465.695,62.395734072
2017-04-22 22:00:00,4.9674706971,55.17,14.35,2175.78,529.946,402.117,9.33703,1.72814,249.819,253.705,246.533,304.6838677468,302.1811419916,250.249,249.332,586.352,593.327,607.47,444.148,309.695,270.008,390.884,62.66
2017-04-22 23:00:00,4.8964034547,55.17,14.35,2347.52,549.864,396.508,9.75313,1.74505,259.84,251.616,247.997,304.7306859747,302.2287358119,253.519,254.611,394.0652514793,593.195,601.655,454.02,426.411,360.176,283.15,62.6586187845
2017-04-23 00:00:00,4.8253362122,55.17,14.35,2112.91,555.325,405.605,9.77681,1.7501,250.751,248.063,249.047,304.7775042025,302.2763296323,245.202,254.316,516.1664940828,596.721,593.579,423.742,401.279,396.479,362.653,62.41
2017-04-23 01:00:00,4.7542689698,55.17,14.35,1571.5433457944,545.95,397.435,9.29164,1.74584,249.778,245.084,248.624,304.8243224304,302.3239234527,249.932,250.193,638.2677366864,599.674,603.378,417.723,388.06,394.404,384.74,62.4110957004
2017-04-23 02:00:00,4.6832017273,55.17,14.35,837.035682243,314.3356363636,409.9895714286,9.31644,1.563379683,249.9,251.093,249.538,304.8711406582,302.3715172731,250.488,249.534,760.3689792899,816.9360869565,859.9300909091,433.516,418.787,422.63,425.81,62.6083217753
2017-04-23 03:00:00,4.6121344849,55.17,14.35,231.9758956522,275.978,400.89,9.3206,1.5400523055,252.977,254.249,249.242,304.9179588861,302.4191110935,250.095,250.095,834.6234705882,586.837,595.425,402.907,404.402,393.396,400.321,62.8055478502
2017-04-23 04:00:00,4.5410672424,55.17,14.35,2348.96,414.993,403.381,9.10159,1.57828,250.135,247.236,249.189,304.9647771139,302.4667049139,249.959,248.066,813.195,592.588,602.746,168.2302608696,411.186,393.707,387.403,63.0027739251
2017-04-23 05:00:00,4.47,55.17,14.35,2278.95,472.447,398.722,9.45294,1.6438,250.049,247.801,251.302,305.0115953418,302.5142987343,250.275,249.344,791.024,585.114,590.047,374.856,405.827,391.63,393.078,63.2
2017-04-23 06:00:00,5.4,55.17,14.35,1864.53,468.824,394.498,9.743,1.63779,249.636,249.734,248.808,305.0584135696,302.5618925546,249.048,249.586,817.007,576.678,584.144,416.939,418.661,398.527,418.359,62.93
2017-04-23 07:00:00,5.3991712707,55.17,14.35,899.6498,437.169,399.628,9.4701,1.59771,249.353,249.489,252.246,305.1052317975,302.609486375,250.857,249.866,799.716,597.724,606.281,388.456,399.085,403.839,416.417,62.9289502762
2017-04-23 08:00:00,5.25,55.17,14.35,2150.42,376.261,396.626,9.64451,1.5199441667,250.063,246.434,252.041,305.1520500253,302.6570801954,250.488,248.3,790.812,610.32,611.311,379.688,369.811,398.993,400.426,62.74
2017-04-23 09:00:00,5.2497317299,55.17,14.35,2312.23,501.341,401.48,9.13101,1.68114,250.269,252.818,251.5,305.1988682532,302.7046740158,250.387,257.727,788.962,589.101,597.882,415.371,424.591,405.027,432.229,62.7410360777
2017-04-23 10:00:00,5.2014431082,55.17,14.35,2231.27,498.797,399.681,9.4578,1.68682,249.905,250.359,250.978,305.245686481,302.7522678362,249.905,249.39,799.78,588.944,595.274,458.913,390.199,342.809,263.509,62.9275300648
2017-04-23 11:00:00,5.1531544866,55.17,14.35,707.468,266.177,397.18,9.67866,1.5222766212,250.447,252.747,247.798,305.2925047089,302.7998616566,249.829,249.772,803.516,585.186,614.622,362.076,416.211,400.49,394.954,63.1140240518
2017-04-23 12:00:00,5.1048658649,55.17,14.35,1587.89,275.3141428571,400.1191176471,9.46957,1.5217298635,250.123,248.493,251.685,305.3393229367,302.847455477,250.269,246.141,442.166,385.9607777778,295.97,629.819,463.951,409.215,477.324,63.3005180389
2017-04-23 13:00:00,5.0565772433,55.17,14.35,1766.91,601.667,393.005,9.61745,1.55077,249.817,244.054,252.654,305.3861411646,302.8950492973,249.452,249.904,590.047,604.937,612.636,390.434,406.38,416.441,415.141,63.4870120259
2017-04-23 14:00:00,5.0082886216,55.17,14.35,1575.24,601.807,401.105,9.29849,1.54831,249.837,251.356,251.078,305.4329593924,302.9426431177,250.006,250.141,600.525,613.895,616.328,423.211,383.885,410.464,393.8,63.673506013
2017-04-23 15:00:00,4.96,55.17,14.35,1816.19,602.272,396.776,9.71786,1.66026,250.54,252.139,250.017,305.4797776203,302.9902369381,249.997,246.637,377.253,401.671,406.57,383.203,403.789,396.722,383.547,63.86
2017-04-23 16:00:00,2.4,55.17,14.35,159.5932153846,601.033,395.973,9.53409,1.70104,310.746,270.117,297.287,305.5265958481,299.815,299.209,305.411,388.546,392.908,387.549,366.558,400.513,368.176,387.054,65.52
2017-04-23 17:00:00,3.53,55.17,14.35,2148.7,600.541,407.175,9.50854,1.71026,307.762,282.15,295.385,305.573414076,299.281,295.781,292.292,402.332,391.429,411.637,377.275,394.311,392.372,355.684,65.07
2017-04-23 18:00:00,3.5328729282,55.17,14.35,2205.19,601.807,402.635,9.90462,1.73771,304.444,308.149,294.572,305.6202323038,296.376,293.928,288.292,329.6545,422.233,426.045,362.853,383.214,382.178,353.817,62.8
2017-04-23 19:00:00,4.05,55.17,14.35,1956.79,602.111,402.942,9.59188,1.74021,301.3,303.034,292.731,305.558,293.831,289.573,271.524,405.27,399.66,382.336,396.537,381.211,383.975,351.874,64.08
2017-04-23 20:00:00,5.23,55.17,14.35,2063.81,602.086,403.982,9.41992,1.73249,298.855,302.582,289.224,303.186,294.78,288.189,274.457,434.84,413.122,387.761,329.195,360.037,363.897,370.476,63.37
2017-04-23 21:00:00,4.4,55.17,14.35,1839.84,601.953,408.557,9.67118,1.74087,302.515,304.334,291.05,305.7176,293.781,289.92,283.838,435.015,336.211,404.911,351.774,368.903,358.101,371.377,63.64
2017-04-23 22:00:00,3.74,55.17,14.35,1646.48,599.365,393.021,9.4579,1.72887,302.306,310.85,289.589,302.746,293.563,287.815,277.986,448.255,398.617,395.03,433.525,381.264,367.455,365.238,63.93
2017-04-23 23:00:00,2.91,55.17,14.35,2193.8,597.399,400.161,9.49909,1.74737,300.44,310.575,293.995,302.418,294.313,289.137,293.14,405.114,395.479,412.338,349.171,334.385,333.165,348.209,64.38
2017-04-24 00:00:00,4.36,55.17,14.35,2128.1,598.994,405.076,9.84402,1.75385,298.863,298.588,298.707,298.777,302.613,304.373,293.853,412.82,428.174,413.948,348.814,324.8,388.183,335.327,63.55
2017-04-24 01:00:00,3.29,55.17,14.35,2145.28,601.12,395.845,9.66686,1.76111,299.537,300.163,297.916,299.081,300.438,297.449,299.295,408.486,422.146,393.804,400.533,371.418,378.712,326.195,64.74
2017-04-24 02:00:00,4.9,55.17,14.35,2452.8,598.095,396.153,9.40167,1.74976,299.86,306.551,298.51,299.64,302.281,298.092,296.941,392.35,367.697,411.126,358.241,367.407,334.558,356.2,62.75
2017-04-24 03:00:00,4.8995596985,55.17,14.35,946.102,598.135,400.161,9.59547,1.75482,299.93,296.711,301.881,297.096,302.783,299.234,300.806,402.242,392.106,413.798,344.109,337.363,249.234,306.741,62.7499445061
2017-04-24 04:00:00,4.8203054344,55.17,14.35,2469.44,599.747,402.063,9.81599,1.6715,300.806,303.005,299.156,300.531,301.85,294.49,312.151,415.398,403.285,401.561,342.607,335.748,300.64,351.119,62.7399556049
2017-04-24 05:00:00,4.7410511702,55.17,14.35,2156.73,600.634,396.701,9.8531,1.58399,299.656,298.647,301.008,300.485,302.294,293.81,300.603,408.78,392.161,401.334,359.508,339.412,378.597,369.117,62.7299667037
2017-04-24 06:00:00,4.661796906,55.17,14.35,2129.26,596.017,390.252,10.0701,1.63412,299.781,293.309,299.781,299.268,299.418,293.457,302.857,406.897,406.852,409.615,353.144,367.278,387.903,383.17,62.7199778024
2017-04-24 07:00:00,4.5825426418,52.75,19.18,1249.478125,596.221,400.914,9.91256,1.61113,301.663,299.345,299.686,300.289,301.091,298.201,298.93,381.122,405.241,405.417,364.152,365.44,348.677,356.79,62.7099889012
2017-04-24 08:00:00,4.5032883776,52.75,19.18,2312.75,598.18,393.255,9.59529,1.7011,299.233,298.246,299.82,300.579,299.087,298.369,305.617,394.51,418.966,398.966,360.737,358.874,302.555,346.147,62.7
2017-04-24 09:00:00,4.4240341134,52.75,19.18,2306.64,599.18,403.324,9.35445,1.64318,299.776,295.399,298.083,298.396,298.4,298.926,303.493,373.114,410.918,387.234,369.649,374.177,351.415,383.176,62.44
2017-04-24 10:00:00,4.3447798493,52.75,19.18,2767.32,435.217,410.613,9.80202,1.60241,301.232,304.423,299.54,299.898,300.8,293.54,295.033,412.789,236.441,385.446,331.66,311.532,290.092,314.909,62.27
2017-04-24 11:00:00,4.2655255851,52.75,19.18,2264.44,472.165,393.42,9.96906,1.65214,298.595,298.468,302.288,299.473,302.124,300.501,296.243,399.823,440.266,411.983,349.753,335.029,337.403,335.419,62.41
2017-04-24 12:00:00,4.1862713209,52.75,19.18,2317.69,418.777,398.401,9.75499,1.57058,300.053,298.52,299.206,299.848,301.36,299.131,299.55,401.606,433.072,374.301,343.814,349.059,359.885,388.862,62.4096809986
2017-04-24 13:00:00,4.1070170567,52.75,19.18,2280.74,597.667,397.904,9.84459,1.5208027684,299.635,302.392,296.875,300.562,300.123,293.921,298.776,405.777,453.678,385.779,404.497,375.77,263.212,308.326,62.352260749
2017-04-24 14:00:00,4.0277627925,52.75,19.18,2522.76,600.823,400.793,10.0418,1.64045,299.564,299.387,298.685,300.29,301.81,302.67,299.487,395.928,264.624,424.597,369.097,390.129,439.054,383.058,62.2948404993
2017-04-24 15:00:00,3.9485085284,52.75,19.18,2596.67,601.927,396.024,9.95631,1.69509,299.487,300.687,297.773,301.375,300.855,295.902,290.524,413.832,444.375,392.658,336.631,325.351,287.207,328.677,62.2374202497
2017-04-24 16:00:00,3.8692542642,48.77,27.23,2775.3,598.755,394.654,9.8639,1.73317,300.585,319.182,298.403,300.586,299.927,309.313,299.937,394.871,385.893,366.371,407.163,355.154,508.233,414.623,62.18
2017-04-24 17:00:00,3.79,48.77,27.23,1916.48,602.992,399.855,9.70587,1.74704,301.03,302.328,299.929,299.909,300.149,302.425,301.769,397.94,448.285,412.606,347.37,345.961,355.455,313.302,64.83
2017-04-24 18:00:00,3.09,48.77,27.23,1885.83,595.833,398.612,10.1803,1.7592,299.88,294.308,299.604,300.778,299.707,292.963,307.533,405.716,428.307,420.896,308.746,332.238,322.368,320.606,65.25
2017-04-24 19:00:00,1.27,48.77,27.23,2245.12125,600.261,398.872,9.9079,1.76444,299.614,296.328,301.47,300.366,302.369,308.14,301.515,396.28,405.231,411.848,320.09,346.002,355.808,362.477,66.56
2017-04-24 20:00:00,1.49,48.77,27.23,1946.82,601.204,406.351,9.84009,1.75949,299.919,296.153,297.779,296.452,297.96,307.847,310.707,398.771,359.238,328.988,356.881,369.879,255.369,429.912,65.86
2017-04-24 21:00:00,1.12,48.77,27.23,2218.18,594.079,397.434,9.8659,1.75442,300.376,298.042,302.124,303.807,297.112,296.411,297.898,401.701,391.689,404.261,356.033,366.937,340.015,354.897,66.95
2017-04-24 22:00:00,1.15,48.77,27.23,1825.46,596.411,398.92,9.93679,1.75806,299.707,301.876,297.311,297.594,300.444,308.159,297.459,386.746,385.084,417.751,329.761,325.262,365.135,323.793,66.32
2017-04-24 23:00:00,1.0,48.77,27.23,2699.19,601.807,400.568,9.75802,1.78131,299.66,303.192,301.307,298.559,300.289,299.699,299.159,394.167,429.288,400.08,383.299,408.277,435.335,386.502,67.23
2017-04-25 00:00:00,3.29,48.77,27.23,1968.4,599.054,399.425,9.64255,1.7708,299.905,299.668,302.258,301.051,300.125,295.933,306.312,398.85,417.932,412.62,311.707,343.58,365.325,342.371,65.2
2017-04-25 01:00:00,1.07,45.38,30.9,2327.19,601.726,399.902,9.59365,1.65913,299.736,293.984,298.331,299.036,301.632,294.156,295.122,394.847,421.008,391.785,348.897,371.039,363.583,349.59,67.08
2017-04-25 02:00:00,1.34,45.38,30.9,2316.03,627.1978275862,415.5803333333,9.83553,1.5931629508,299.972,295.469,297.995,298.777,301.319,298.28,280.006,857.4109787234,793.4565454545,871.2669473684,357.306,342.0,353.527,367.713,66.47
